session_id,step_id,step_name,bank_name,created_at,updated_at,load_created_at
268,871,LOGIN_ATTEMPT,Deutsche Bank,2023-07-01 19:33:57,2023-07-01 19:38:57,2023-07-01 19:39:57
268,872,AUTHORIZATION,Deutsche Bank,2023-07-01 19:36:57,2023-07-01 19:37:57,2023-07-01 19:38:57
269,873,INITIATED_LIGHTBOX,,2024-03-23 21:16:34,2024-03-23 21:17:34,2024-03-23 21:18:34
269,874,SELECT_BANK,,2024-03-23 21:17:34,2024-03-23 21:21:34,2024-03-23 21:22:34
269,875,LOGIN_ATTEMPT,Deutsche Bank,2024-03-23 21:18:34,2024-03-23 21:19:34,2024-03-23 21:20:34
269,876,AUTHORIZATION,Deutsche Bank,2024-03-23 21:22:34,2024-03-23 21:25:34,2024-03-23 21:26:34
270,877,INITIATED_LIGHTBOX,,2024-05-12 06:27:24,2024-05-12 06:29:24,2024-05-12 06:30:24
270,878,SELECT_BANK,,2024-05-12 06:31:24,2024-05-12 06:36:24,2024-05-12 06:37:24
270,879,LOGIN_ATTEMPT,Deutsche Bank,2024-05-12 06:35:24,2024-05-12 06:39:24,2024-05-12 06:40:24
270,880,AUTHORIZATION,Deutsche Bank,2024-05-12 06:39:24,2024-05-12 06:44:24,2024-05-12 06:45:24
271,881,INITIATED_LIGHTBOX,,2024-03-04 20:05:55,2024-03-04 20:08:55,2024-03-04 20:09:55
271,882,SELECT_BANK,,2024-03-04 20:08:55,2024-03-04 20:13:55,2024-03-04 20:14:55
271,883,LOGIN_ATTEMPT,BNP Paribas,2024-03-04 20:13:55,2024-03-04 20:16:55,2024-03-04 20:17:55
271,884,AUTHORIZATION,BNP Paribas,2024-03-04 20:16:55,2024-03-04 20:18:55,2024-03-04 20:19:55
272,885,INITIATED_LIGHTBOX,,2023-08-11 18:12:55,2023-08-11 18:17:55,2023-08-11 18:18:55
272,886,SELECT_BANK,,2023-08-11 18:17:55,2023-08-11 18:20:55,2023-08-11 18:21:55
272,887,LOGIN_ATTEMPT,Deutsche Bank,2023-08-11 18:21:55,2023-08-11 18:24:55,2023-08-11 18:25:55
272,888,AUTHORIZATION,Deutsche Bank,2023-08-11 18:25:55,2023-08-11 18:29:55,2023-08-11 18:30:55
273,889,INITIATED_LIGHTBOX,,2023-08-07 08:49:01,2023-08-07 08:51:01,2023-08-07 08:52:01
273,890,SELECT_BANK,,2023-08-07 08:54:01,2023-08-07 08:59:01,2023-08-07 09:00:01
273,891,LOGIN_ATTEMPT,BNP Paribas,2023-08-07 08:58:01,2023-08-07 08:59:01,2023-08-07 09:00:01
273,892,AUTHORIZATION,BNP Paribas,2023-08-07 09:03:01,2023-08-07 09:04:01,2023-08-07 09:05:01
274,893,INITIATED_LIGHTBOX,,2023-08-16 06:50:16,2023-08-16 06:55:16,2023-08-16 06:56:16
274,894,SELECT_BANK,,2023-08-16 06:51:16,2023-08-16 06:53:16,2023-08-16 06:54:16
274,895,LOGIN_ATTEMPT,HSBC,2023-08-16 06:52:16,2023-08-16 06:54:16,2023-08-16 06:55:16
274,896,AUTHORIZATION,HSBC,2023-08-16 06:56:16,2023-08-16 07:01:16,2023-08-16 07:02:16
275,897,INITIATED_LIGHTBOX,,2024-01-14 17:44:25,2024-01-14 17:47:25,2024-01-14 17:48:25
275,898,SELECT_BANK,,2024-01-14 17:45:25,2024-01-14 17:50:25,2024-01-14 17:51:25
275,899,LOGIN_ATTEMPT,Barclays,2024-01-14 17:50:25,2024-01-14 17:52:25,2024-01-14 17:53:25
275,900,AUTHORIZATION,Barclays,2024-01-14 17:54:25,2024-01-14 17:56:25,2024-01-14 17:57:25
276,901,INITIATED_LIGHTBOX,,2024-02-29 21:00:44,2024-02-29 21:04:44,2024-02-29 21:05:44
276,902,SELECT_BANK,,2024-02-29 21:05:44,2024-02-29 21:09:44,2024-02-29 21:10:44
276,903,LOGIN_ATTEMPT,HSBC,2024-02-29 21:07:44,2024-02-29 21:11:44,2024-02-29 21:12:44
276,904,AUTHORIZATION,HSBC,2024-02-29 21:11:44,2024-02-29 21:14:44,2024-02-29 21:15:44
277,905,INITIATED_LIGHTBOX,,2023-06-02 03:20:18,2023-06-02 03:22:18,2023-06-02 03:23:18
277,906,SELECT_BANK,,2023-06-02 03:21:18,2023-06-02 03:26:18,2023-06-02 03:27:18
277,907,LOGIN_ATTEMPT,Deutsche Bank,2023-06-02 03:26:18,2023-06-02 03:27:18,2023-06-02 03:28:18
277,908,AUTHORIZATION,Deutsche Bank,2023-06-02 03:27:18,2023-06-02 03:29:18,2023-06-02 03:30:18
278,909,INITIATED_LIGHTBOX,,2024-11-16 16:56:02,2024-11-16 16:58:02,2024-11-16 16:59:02
278,910,SELECT_BANK,,2024-11-16 16:57:02,2024-11-16 17:00:02,2024-11-16 17:01:02
278,911,LOGIN_ATTEMPT,Bank of America,2024-11-16 16:58:02,2024-11-16 17:01:02,2024-11-16 17:02:02
278,912,AUTHORIZATION,Bank of America,2024-11-16 17:01:02,2024-11-16 17:02:02,2024-11-16 17:03:02
279,913,INITIATED_LIGHTBOX,,2024-04-03 16:09:51,2024-04-03 16:14:51,2024-04-03 16:15:51
279,914,SELECT_BANK,,2024-04-03 16:12:51,2024-04-03 16:15:51,2024-04-03 16:16:51
279,915,LOGIN_ATTEMPT,BNP Paribas,2024-04-03 16:16:51,2024-04-03 16:17:51,2024-04-03 16:18:51
279,916,AUTHORIZATION,BNP Paribas,2024-04-03 16:20:51,2024-04-03 16:23:51,2024-04-03 16:24:51
280,917,INITIATED_LIGHTBOX,,2024-07-28 06:49:55,2024-07-28 06:51:55,2024-07-28 06:52:55
280,918,SELECT_BANK,,2024-07-28 06:52:55,2024-07-28 06:57:55,2024-07-28 06:58:55
280,919,LOGIN_ATTEMPT,HSBC,2024-07-28 06:55:55,2024-07-28 06:58:55,2024-07-28 06:59:55
280,920,AUTHORIZATION,HSBC,2024-07-28 06:58:55,2024-07-28 07:02:55,2024-07-28 07:03:55
281,921,INITIATED_LIGHTBOX,,2024-09-14 14:39:10,2024-09-14 14:42:10,2024-09-14 14:43:10
281,922,SELECT_BANK,,2024-09-14 14:43:10,2024-09-14 14:47:10,2024-09-14 14:48:10
281,923,LOGIN_ATTEMPT,HSBC,2024-09-14 14:44:10,2024-09-14 14:49:10,2024-09-14 14:50:10
281,924,AUTHORIZATION,HSBC,2024-09-14 14:45:10,2024-09-14 14:48:10,2024-09-14 14:49:10
282,925,INITIATED_LIGHTBOX,,2024-05-16 13:57:32,2024-05-16 14:02:32,2024-05-16 14:03:32
282,926,SELECT_BANK,,2024-05-16 14:02:32,2024-05-16 14:03:32,2024-05-16 14:04:32
282,927,LOGIN_ATTEMPT,Barclays,2024-05-16 14:06:32,2024-05-16 14:10:32,2024-05-16 14:11:32
282,928,AUTHORIZATION,Barclays,2024-05-16 14:09:32,2024-05-16 14:10:32,2024-05-16 14:11:32
283,929,INITIATED_LIGHTBOX,,2023-10-24 23:17:59,2023-10-24 23:20:59,2023-10-24 23:21:59
283,930,SELECT_BANK,,2023-10-24 23:20:59,2023-10-24 23:23:59,2023-10-24 23:24:59
283,931,LOGIN_ATTEMPT,Bank of America,2023-10-24 23:22:59,2023-10-24 23:24:59,2023-10-24 23:25:59
283,932,AUTHORIZATION,Bank of America,2023-10-24 23:27:59,2023-10-24 23:32:59,2023-10-24 23:33:59
284,933,INITIATED_LIGHTBOX,,2024-06-15 09:10:58,2024-06-15 09:11:58,2024-06-15 09:12:58
284,934,SELECT_BANK,,2024-06-15 09:15:58,2024-06-15 09:16:58,2024-06-15 09:17:58
284,935,LOGIN_ATTEMPT,Barclays,2024-06-15 09:17:58,2024-06-15 09:21:58,2024-06-15 09:22:58
284,936,AUTHORIZATION,Barclays,2024-06-15 09:20:58,2024-06-15 09:24:58,2024-06-15 09:25:58
285,937,INITIATED_LIGHTBOX,,2023-12-09 00:53:54,2023-12-09 00:57:54,2023-12-09 00:58:54
285,938,SELECT_BANK,,2023-12-09 00:56:54,2023-12-09 01:01:54,2023-12-09 01:02:54
285,939,LOGIN_ATTEMPT,BNP Paribas,2023-12-09 01:00:54,2023-12-09 01:02:54,2023-12-09 01:03:54
285,940,AUTHORIZATION,BNP Paribas,2023-12-09 01:04:54,2023-12-09 01:08:54,2023-12-09 01:09:54
286,941,INITIATED_LIGHTBOX,,2023-08-21 08:50:30,2023-08-21 08:53:30,2023-08-21 08:54:30
286,942,SELECT_BANK,,2023-08-21 08:51:30,2023-08-21 08:54:30,2023-08-21 08:55:30
286,943,LOGIN_ATTEMPT,HSBC,2023-08-21 08:54:30,2023-08-21 08:55:30,2023-08-21 08:56:30
286,944,AUTHORIZATION,HSBC,2023-08-21 08:59:30,2023-08-21 09:02:30,2023-08-21 09:03:30
287,945,INITIATED_LIGHTBOX,,2024-03-31 13:36:22,2024-03-31 13:40:22,2024-03-31 13:41:22
287,946,SELECT_BANK,,2024-03-31 13:38:22,2024-03-31 13:41:22,2024-03-31 13:42:22
287,947,LOGIN_ATTEMPT,Deutsche Bank,2024-03-31 13:39:22,2024-03-31 13:43:22,2024-03-31 13:44:22
287,948,AUTHORIZATION,Deutsche Bank,2024-03-31 13:44:22,2024-03-31 13:45:22,2024-03-31 13:46:22
288,949,INITIATED_LIGHTBOX,,2024-02-12 10:59:58,2024-02-12 11:02:58,2024-02-12 11:03:58
288,950,SELECT_BANK,,2024-02-12 11:00:58,2024-02-12 11:04:58,2024-02-12 11:05:58
288,951,LOGIN_ATTEMPT,Bank of America,2024-02-12 11:05:58,2024-02-12 11:08:58,2024-02-12 11:09:58
288,952,AUTHORIZATION,Bank of America,2024-02-12 11:09:58,2024-02-12 11:11:58,2024-02-12 11:12:58
289,953,INITIATED_LIGHTBOX,,2024-09-24 09:08:55,2024-09-24 09:10:55,2024-09-24 09:11:55
289,954,SELECT_BANK,,2024-09-24 09:12:55,2024-09-24 09:16:55,2024-09-24 09:17:55
289,955,LOGIN_ATTEMPT,HSBC,2024-09-24 09:13:55,2024-09-24 09:18:55,2024-09-24 09:19:55
289,956,AUTHORIZATION,HSBC,2024-09-24 09:14:55,2024-09-24 09:16:55,2024-09-24 09:17:55
290,957,INITIATED_LIGHTBOX,,2024-03-25 00:28:25,2024-03-25 00:32:25,2024-03-25 00:33:25
290,958,SELECT_BANK,,2024-03-25 00:30:25,2024-03-25 00:32:25,2024-03-25 00:33:25
290,959,LOGIN_ATTEMPT,BNP Paribas,2024-03-25 00:35:25,2024-03-25 00:40:25,2024-03-25 00:41:25
290,960,AUTHORIZATION,BNP Paribas,2024-03-25 00:38:25,2024-03-25 00:40:25,2024-03-25 00:41:25
291,961,INITIATED_LIGHTBOX,,2023-11-25 21:29:01,2023-11-25 21:34:01,2023-11-25 21:35:01
291,962,SELECT_BANK,,2023-11-25 21:33:01,2023-11-25 21:37:01,2023-11-25 21:38:01
291,963,LOGIN_ATTEMPT,HSBC,2023-11-25 21:34:01,2023-11-25 21:36:01,2023-11-25 21:37:01
291,964,AUTHORIZATION,HSBC,2023-11-25 21:36:01,2023-11-25 21:39:01,2023-11-25 21:40:01
292,965,INITIATED_LIGHTBOX,,2024-01-25 18:45:54,2024-01-25 18:49:54,2024-01-25 18:50:54
292,966,SELECT_BANK,,2024-01-25 18:46:54,2024-01-25 18:48:54,2024-01-25 18:49:54
292,967,LOGIN_ATTEMPT,Bank of America,2024-01-25 18:51:54,2024-01-25 18:52:54,2024-01-25 18:53:54
292,968,AUTHORIZATION,Bank of America,2024-01-25 18:52:54,2024-01-25 18:54:54,2024-01-25 18:55:54
293,969,INITIATED_LIGHTBOX,,2023-09-23 18:38:50,2023-09-23 18:39:50,2023-09-23 18:40:50
293,970,SELECT_BANK,,2023-09-23 18:41:50,2023-09-23 18:45:50,2023-09-23 18:46:50
294,971,INITIATED_LIGHTBOX,,2023-08-28 20:27:02,2023-08-28 20:29:02,2023-08-28 20:30:02
294,972,SELECT_BANK,,2023-08-28 20:28:02,2023-08-28 20:33:02,2023-08-28 20:34:02
294,973,LOGIN_ATTEMPT,HSBC,2023-08-28 20:32:02,2023-08-28 20:35:02,2023-08-28 20:36:02
294,974,AUTHORIZATION,HSBC,2023-08-28 20:33:02,2023-08-28 20:37:02,2023-08-28 20:38:02
295,975,INITIATED_LIGHTBOX,,2024-11-24 08:31:31,2024-11-24 08:35:31,2024-11-24 08:36:31
295,976,SELECT_BANK,,2024-11-24 08:36:31,2024-11-24 08:40:31,2024-11-24 08:41:31
295,977,LOGIN_ATTEMPT,Bank of America,2024-11-24 08:41:31,2024-11-24 08:43:31,2024-11-24 08:44:31
295,978,AUTHORIZATION,Bank of America,2024-11-24 08:42:31,2024-11-24 08:47:31,2024-11-24 08:48:31
296,979,INITIATED_LIGHTBOX,,2024-02-21 21:25:48,2024-02-21 21:27:48,2024-02-21 21:28:48
296,980,SELECT_BANK,,2024-02-21 21:30:48,2024-02-21 21:31:48,2024-02-21 21:32:48
296,981,LOGIN_ATTEMPT,Bank of America,2024-02-21 21:32:48,2024-02-21 21:33:48,2024-02-21 21:34:48
296,982,AUTHORIZATION,Bank of America,2024-02-21 21:36:48,2024-02-21 21:41:48,2024-02-21 21:42:48
297,983,INITIATED_LIGHTBOX,,2024-03-24 08:44:09,2024-03-24 08:45:09,2024-03-24 08:46:09
297,984,SELECT_BANK,,2024-03-24 08:49:09,2024-03-24 08:52:09,2024-03-24 08:53:09
297,985,LOGIN_ATTEMPT,Deutsche Bank,2024-03-24 08:54:09,2024-03-24 08:56:09,2024-03-24 08:57:09
297,986,AUTHORIZATION,Deutsche Bank,2024-03-24 08:56:09,2024-03-24 09:00:09,2024-03-24 09:01:09
298,987,INITIATED_LIGHTBOX,,2023-12-11 06:14:15,2023-12-11 06:19:15,2023-12-11 06:20:15
298,988,SELECT_BANK,,2023-12-11 06:15:15,2023-12-11 06:16:15,2023-12-11 06:17:15
298,989,LOGIN_ATTEMPT,Barclays,2023-12-11 06:16:15,2023-12-11 06:19:15,2023-12-11 06:20:15
298,990,AUTHORIZATION,Barclays,2023-12-11 06:18:15,2023-12-11 06:19:15,2023-12-11 06:20:15
300,991,INITIATED_LIGHTBOX,,2023-05-25 06:41:26,2023-05-25 06:42:26,2023-05-25 06:43:26
300,992,SELECT_BANK,,2023-05-25 06:46:26,2023-05-25 06:51:26,2023-05-25 06:52:26
300,993,LOGIN_ATTEMPT,HSBC,2023-05-25 06:47:26,2023-05-25 06:52:26,2023-05-25 06:53:26
300,994,AUTHORIZATION,HSBC,2023-05-25 06:52:26,2023-05-25 06:53:26,2023-05-25 06:54:26
301,995,INITIATED_LIGHTBOX,,2024-05-21 17:04:21,2024-05-21 17:07:21,2024-05-21 17:08:21
301,996,SELECT_BANK,,2024-05-21 17:07:21,2024-05-21 17:09:21,2024-05-21 17:10:21
301,997,LOGIN_ATTEMPT,HSBC,2024-05-21 17:08:21,2024-05-21 17:11:21,2024-05-21 17:12:21
302,998,INITIATED_LIGHTBOX,,2024-03-20 11:35:47,2024-03-20 11:38:47,2024-03-20 11:39:47
302,999,SELECT_BANK,,2024-03-20 11:37:47,2024-03-20 11:41:47,2024-03-20 11:42:47
302,1000,LOGIN_ATTEMPT,Bank of America,2024-03-20 11:42:47,2024-03-20 11:45:47,2024-03-20 11:46:47
302,1001,AUTHORIZATION,Bank of America,2024-03-20 11:44:47,2024-03-20 11:45:47,2024-03-20 11:46:47
303,1002,INITIATED_LIGHTBOX,,2023-12-14 10:37:14,2023-12-14 10:39:14,2023-12-14 10:40:14
304,1003,INITIATED_LIGHTBOX,,2024-02-16 22:39:51,2024-02-16 22:42:51,2024-02-16 22:43:51
304,1004,SELECT_BANK,,2024-02-16 22:40:51,2024-02-16 22:42:51,2024-02-16 22:43:51
304,1005,LOGIN_ATTEMPT,Deutsche Bank,2024-02-16 22:45:51,2024-02-16 22:48:51,2024-02-16 22:49:51
304,1006,AUTHORIZATION,Deutsche Bank,2024-02-16 22:46:51,2024-02-16 22:48:51,2024-02-16 22:49:51
305,1007,INITIATED_LIGHTBOX,,2023-10-14 01:19:13,2023-10-14 01:24:13,2023-10-14 01:25:13
305,1008,SELECT_BANK,,2023-10-14 01:20:13,2023-10-14 01:25:13,2023-10-14 01:26:13
305,1009,LOGIN_ATTEMPT,Barclays,2023-10-14 01:22:13,2023-10-14 01:27:13,2023-10-14 01:28:13
305,1010,AUTHORIZATION,Barclays,2023-10-14 01:24:13,2023-10-14 01:27:13,2023-10-14 01:28:13
306,1011,INITIATED_LIGHTBOX,,2024-02-04 19:30:36,2024-02-04 19:33:36,2024-02-04 19:34:36
306,1012,SELECT_BANK,,2024-02-04 19:34:36,2024-02-04 19:39:36,2024-02-04 19:40:36
306,1013,LOGIN_ATTEMPT,BNP Paribas,2024-02-04 19:36:36,2024-02-04 19:41:36,2024-02-04 19:42:36
306,1014,AUTHORIZATION,BNP Paribas,2024-02-04 19:39:36,2024-02-04 19:44:36,2024-02-04 19:45:36
307,1015,INITIATED_LIGHTBOX,,2023-11-21 07:11:28,2023-11-21 07:15:28,2023-11-21 07:16:28
307,1016,SELECT_BANK,,2023-11-21 07:15:28,2023-11-21 07:17:28,2023-11-21 07:18:28
308,1017,INITIATED_LIGHTBOX,,2023-08-06 18:22:26,2023-08-06 18:25:26,2023-08-06 18:26:26
308,1018,SELECT_BANK,,2023-08-06 18:25:26,2023-08-06 18:30:26,2023-08-06 18:31:26
308,1019,LOGIN_ATTEMPT,Bank of America,2023-08-06 18:29:26,2023-08-06 18:33:26,2023-08-06 18:34:26
308,1020,AUTHORIZATION,Bank of America,2023-08-06 18:34:26,2023-08-06 18:36:26,2023-08-06 18:37:26
309,1021,INITIATED_LIGHTBOX,,2024-11-29 14:55:18,2024-11-29 15:00:18,2024-11-29 15:01:18
309,1022,SELECT_BANK,,2024-11-29 14:58:18,2024-11-29 15:01:18,2024-11-29 15:02:18
310,1023,INITIATED_LIGHTBOX,,2024-05-04 09:47:11,2024-05-04 09:52:11,2024-05-04 09:53:11
310,1024,SELECT_BANK,,2024-05-04 09:48:11,2024-05-04 09:53:11,2024-05-04 09:54:11
310,1025,LOGIN_ATTEMPT,BNP Paribas,2024-05-04 09:52:11,2024-05-04 09:53:11,2024-05-04 09:54:11
310,1026,AUTHORIZATION,BNP Paribas,2024-05-04 09:53:11,2024-05-04 09:58:11,2024-05-04 09:59:11
311,1027,INITIATED_LIGHTBOX,,2023-10-09 10:02:21,2023-10-09 10:06:21,2023-10-09 10:07:21
311,1028,SELECT_BANK,,2023-10-09 10:05:21,2023-10-09 10:08:21,2023-10-09 10:09:21
311,1029,LOGIN_ATTEMPT,Bank of America,2023-10-09 10:06:21,2023-10-09 10:08:21,2023-10-09 10:09:21
312,1030,INITIATED_LIGHTBOX,,2023-09-13 01:11:02,2023-09-13 01:12:02,2023-09-13 01:13:02
312,1031,SELECT_BANK,,2023-09-13 01:13:02,2023-09-13 01:14:02,2023-09-13 01:15:02
312,1032,LOGIN_ATTEMPT,HSBC,2023-09-13 01:15:02,2023-09-13 01:17:02,2023-09-13 01:18:02
312,1033,AUTHORIZATION,HSBC,2023-09-13 01:17:02,2023-09-13 01:19:02,2023-09-13 01:20:02
313,1034,INITIATED_LIGHTBOX,,2023-12-06 12:39:14,2023-12-06 12:42:14,2023-12-06 12:43:14
313,1035,SELECT_BANK,,2023-12-06 12:44:14,2023-12-06 12:46:14,2023-12-06 12:47:14
313,1036,LOGIN_ATTEMPT,Bank of America,2023-12-06 12:49:14,2023-12-06 12:52:14,2023-12-06 12:53:14
315,1037,INITIATED_LIGHTBOX,,2023-12-05 08:02:01,2023-12-05 08:04:01,2023-12-05 08:05:01
315,1038,SELECT_BANK,,2023-12-05 08:05:01,2023-12-05 08:08:01,2023-12-05 08:09:01
316,1039,INITIATED_LIGHTBOX,,2023-10-02 05:27:39,2023-10-02 05:28:39,2023-10-02 05:29:39
316,1040,SELECT_BANK,,2023-10-02 05:30:39,2023-10-02 05:35:39,2023-10-02 05:36:39
316,1041,LOGIN_ATTEMPT,Deutsche Bank,2023-10-02 05:32:39,2023-10-02 05:35:39,2023-10-02 05:36:39
316,1042,AUTHORIZATION,Deutsche Bank,2023-10-02 05:37:39,2023-10-02 05:38:39,2023-10-02 05:39:39
317,1043,INITIATED_LIGHTBOX,,2023-08-10 01:05:45,2023-08-10 01:08:45,2023-08-10 01:09:45
317,1044,SELECT_BANK,,2023-08-10 01:09:45,2023-08-10 01:11:45,2023-08-10 01:12:45
317,1045,LOGIN_ATTEMPT,HSBC,2023-08-10 01:14:45,2023-08-10 01:17:45,2023-08-10 01:18:45
317,1046,AUTHORIZATION,HSBC,2023-08-10 01:16:45,2023-08-10 01:18:45,2023-08-10 01:19:45
318,1047,INITIATED_LIGHTBOX,,2023-09-15 05:44:35,2023-09-15 05:48:35,2023-09-15 05:49:35
319,1048,INITIATED_LIGHTBOX,,2024-02-09 18:16:57,2024-02-09 18:20:57,2024-02-09 18:21:57
319,1049,SELECT_BANK,,2024-02-09 18:18:57,2024-02-09 18:21:57,2024-02-09 18:22:57
319,1050,LOGIN_ATTEMPT,HSBC,2024-02-09 18:19:57,2024-02-09 18:24:57,2024-02-09 18:25:57
321,1051,INITIATED_LIGHTBOX,,2023-08-15 21:27:54,2023-08-15 21:31:54,2023-08-15 21:32:54
321,1052,SELECT_BANK,,2023-08-15 21:30:54,2023-08-15 21:34:54,2023-08-15 21:35:54
321,1053,LOGIN_ATTEMPT,Barclays,2023-08-15 21:35:54,2023-08-15 21:36:54,2023-08-15 21:37:54
322,1054,INITIATED_LIGHTBOX,,2023-08-16 16:22:33,2023-08-16 16:25:33,2023-08-16 16:26:33
322,1055,SELECT_BANK,,2023-08-16 16:23:33,2023-08-16 16:24:33,2023-08-16 16:25:33
322,1056,LOGIN_ATTEMPT,BNP Paribas,2023-08-16 16:27:33,2023-08-16 16:28:33,2023-08-16 16:29:33
322,1057,AUTHORIZATION,BNP Paribas,2023-08-16 16:29:33,2023-08-16 16:31:33,2023-08-16 16:32:33
323,1058,INITIATED_LIGHTBOX,,2024-03-21 01:39:58,2024-03-21 01:40:58,2024-03-21 01:41:58
323,1059,SELECT_BANK,,2024-03-21 01:43:58,2024-03-21 01:47:58,2024-03-21 01:48:58
323,1060,LOGIN_ATTEMPT,BNP Paribas,2024-03-21 01:45:58,2024-03-21 01:50:58,2024-03-21 01:51:58
323,1061,AUTHORIZATION,BNP Paribas,2024-03-21 01:50:58,2024-03-21 01:53:58,2024-03-21 01:54:58
324,1062,INITIATED_LIGHTBOX,,2024-01-04 05:52:16,2024-01-04 05:56:16,2024-01-04 05:57:16
324,1063,SELECT_BANK,,2024-01-04 05:57:16,2024-01-04 06:00:16,2024-01-04 06:01:16
324,1064,LOGIN_ATTEMPT,HSBC,2024-01-04 05:58:16,2024-01-04 05:59:16,2024-01-04 06:00:16
324,1065,AUTHORIZATION,HSBC,2024-01-04 05:59:16,2024-01-04 06:03:16,2024-01-04 06:04:16
325,1066,INITIATED_LIGHTBOX,,2024-06-26 11:12:00,2024-06-26 11:16:00,2024-06-26 11:17:00
326,1067,INITIATED_LIGHTBOX,,2023-07-23 14:57:32,2023-07-23 14:58:32,2023-07-23 14:59:32
326,1068,SELECT_BANK,,2023-07-23 15:00:32,2023-07-23 15:02:32,2023-07-23 15:03:32
326,1069,LOGIN_ATTEMPT,HSBC,2023-07-23 15:03:32,2023-07-23 15:07:32,2023-07-23 15:08:32
326,1070,AUTHORIZATION,HSBC,2023-07-23 15:07:32,2023-07-23 15:11:32,2023-07-23 15:12:32
327,1071,INITIATED_LIGHTBOX,,2023-11-20 00:54:42,2023-11-20 00:55:42,2023-11-20 00:56:42
328,1072,INITIATED_LIGHTBOX,,2023-09-11 12:30:22,2023-09-11 12:33:22,2023-09-11 12:34:22
328,1073,SELECT_BANK,,2023-09-11 12:33:22,2023-09-11 12:35:22,2023-09-11 12:36:22
328,1074,LOGIN_ATTEMPT,BNP Paribas,2023-09-11 12:38:22,2023-09-11 12:39:22,2023-09-11 12:40:22
328,1075,AUTHORIZATION,BNP Paribas,2023-09-11 12:40:22,2023-09-11 12:45:22,2023-09-11 12:46:22
329,1076,INITIATED_LIGHTBOX,,2024-03-02 00:07:22,2024-03-02 00:09:22,2024-03-02 00:10:22
329,1077,SELECT_BANK,,2024-03-02 00:12:22,2024-03-02 00:14:22,2024-03-02 00:15:22
329,1078,LOGIN_ATTEMPT,Deutsche Bank,2024-03-02 00:13:22,2024-03-02 00:15:22,2024-03-02 00:16:22
329,1079,AUTHORIZATION,Deutsche Bank,2024-03-02 00:18:22,2024-03-02 00:19:22,2024-03-02 00:20:22
330,1080,INITIATED_LIGHTBOX,,2024-11-13 04:33:10,2024-11-13 04:36:10,2024-11-13 04:37:10
330,1081,SELECT_BANK,,2024-11-13 04:38:10,2024-11-13 04:42:10,2024-11-13 04:43:10
330,1082,LOGIN_ATTEMPT,Bank of America,2024-11-13 04:39:10,2024-11-13 04:43:10,2024-11-13 04:44:10
330,1083,AUTHORIZATION,Bank of America,2024-11-13 04:41:10,2024-11-13 04:46:10,2024-11-13 04:47:10
331,1084,INITIATED_LIGHTBOX,,2024-02-12 17:11:36,2024-02-12 17:13:36,2024-02-12 17:14:36
331,1085,SELECT_BANK,,2024-02-12 17:12:36,2024-02-12 17:13:36,2024-02-12 17:14:36
331,1086,LOGIN_ATTEMPT,Deutsche Bank,2024-02-12 17:13:36,2024-02-12 17:15:36,2024-02-12 17:16:36
331,1087,AUTHORIZATION,Deutsche Bank,2024-02-12 17:15:36,2024-02-12 17:20:36,2024-02-12 17:21:36
332,1088,INITIATED_LIGHTBOX,,2023-08-30 02:51:48,2023-08-30 02:54:48,2023-08-30 02:55:48
333,1089,INITIATED_LIGHTBOX,,2023-06-18 23:28:25,2023-06-18 23:31:25,2023-06-18 23:32:25
333,1090,SELECT_BANK,,2023-06-18 23:33:25,2023-06-18 23:34:25,2023-06-18 23:35:25
333,1091,LOGIN_ATTEMPT,Bank of America,2023-06-18 23:35:25,2023-06-18 23:37:25,2023-06-18 23:38:25
333,1092,AUTHORIZATION,Bank of America,2023-06-18 23:40:25,2023-06-18 23:44:25,2023-06-18 23:45:25
334,1093,INITIATED_LIGHTBOX,,2024-03-20 10:14:30,2024-03-20 10:16:30,2024-03-20 10:17:30
334,1094,SELECT_BANK,,2024-03-20 10:19:30,2024-03-20 10:20:30,2024-03-20 10:21:30
334,1095,LOGIN_ATTEMPT,HSBC,2024-03-20 10:20:30,2024-03-20 10:24:30,2024-03-20 10:25:30
334,1096,AUTHORIZATION,HSBC,2024-03-20 10:23:30,2024-03-20 10:27:30,2024-03-20 10:28:30
335,1097,INITIATED_LIGHTBOX,,2024-01-09 21:46:48,2024-01-09 21:48:48,2024-01-09 21:49:48
335,1098,SELECT_BANK,,2024-01-09 21:48:48,2024-01-09 21:49:48,2024-01-09 21:50:48
335,1099,LOGIN_ATTEMPT,Deutsche Bank,2024-01-09 21:53:48,2024-01-09 21:55:48,2024-01-09 21:56:48
335,1100,AUTHORIZATION,Deutsche Bank,2024-01-09 21:54:48,2024-01-09 21:56:48,2024-01-09 21:57:48
336,1101,INITIATED_LIGHTBOX,,2024-05-06 03:34:20,2024-05-06 03:36:20,2024-05-06 03:37:20
336,1102,SELECT_BANK,,2024-05-06 03:37:20,2024-05-06 03:41:20,2024-05-06 03:42:20
337,1103,INITIATED_LIGHTBOX,,2024-06-21 18:58:39,2024-06-21 19:02:39,2024-06-21 19:03:39
337,1104,SELECT_BANK,,2024-06-21 19:02:39,2024-06-21 19:05:39,2024-06-21 19:06:39
337,1105,LOGIN_ATTEMPT,Deutsche Bank,2024-06-21 19:04:39,2024-06-21 19:09:39,2024-06-21 19:10:39
